"exp","block","plot","plant","seed","trt","gopher","year","taxa","mass"
"FIRE","F1",5,"P",1,"FIRE",1,2004,"BROMUS CARINATUS",1.4
"FIRE","F1",5,"P",1,"FIRE",1,2004,"BROMUS DIANDRUS",7.45
"FIRE","F1",5,"P",1,"FIRE",1,2004,"BROMUS HORDEACEUS",93.75
"FIRE","F1",5,"P",1,"FIRE",1,2004,"BROMUS MADRITENSIS",4.3
"FIRE","F1",5,"P",1,"FIRE",1,2004,"ELYMUS GLAUCUS",0.6665
"FIRE","F1",5,"P",1,"FIRE",1,2004,"HORDEUM MURINUM",1.65
"FIRE","F1",5,"P",1,"FIRE",1,2004,"LITTER",335.200005
"FIRE","F1",5,"P",1,"FIRE",1,2004,"POA SECUNDA",0.3825
"FIRE","F1",5,"P",1,"FIRE",1,2004,"VULPIA MYUROS",8.05
"FIRE","F1",5,"P",1,"FIRE",1,2005,"AMSINCKIA MENZIESII",237.199995
"FIRE","F1",5,"P",1,"FIRE",1,2005,"BRASSICA NIGRA",8.8915
"FIRE","F1",5,"P",1,"FIRE",1,2005,"BROMUS DIANDRUS",5.1735
"FIRE","F1",5,"P",1,"FIRE",1,2005,"BROMUS HORDEACEUS",370.999985
"FIRE","F1",5,"P",1,"FIRE",1,2005,"BROMUS MADRITENSIS",18.9
"FIRE","F1",5,"P",1,"FIRE",1,2005,"ELYMUS GLAUCUS",12.9075
"FIRE","F1",5,"P",1,"FIRE",1,2005,"HORDEUM MURINUM",17.1
"FIRE","F1",5,"P",1,"FIRE",1,2005,"LACTUCA SERRIOLA",3.7815
"FIRE","F1",5,"P",1,"FIRE",1,2005,"LITTER",193.85
"FIRE","F1",5,"P",1,"FIRE",1,2005,"MEDICAGO POLYMORPHA",0.2615
"FIRE","F1",5,"P",1,"FIRE",1,2005,"VULPIA MYUROS",40.8
"FIRE","F1",6,"P",0,"FIRE",1,2001,"AMSINCKIA MENZIESII",0.95
"FIRE","F1",6,"P",0,"FIRE",1,2001,"BROMUS CARINATUS",71.4
"FIRE","F1",6,"P",0,"FIRE",1,2001,"BROMUS HORDEACEUS",62.6
"FIRE","F1",6,"P",0,"FIRE",1,2001,"BROMUS MADRITENSIS",19.45
"FIRE","F1",6,"P",0,"FIRE",1,2001,"FORB SPECIES",1.85
"FIRE","F1",6,"P",0,"FIRE",1,2001,"HORDEUM MURINUM",15.4
"FIRE","F1",6,"P",0,"FIRE",1,2001,"LITTER",182.54999
"FIRE","F1",6,"P",0,"FIRE",1,2001,"NASSELLA PULCHRA",99.65
"FIRE","F1",6,"P",0,"FIRE",1,2001,"VULPIA MYUROS",9.05
"FIRE","F1",6,"P",0,"FIRE",1,2002,"BRASSICA NIGRA",8.25
"FIRE","F1",6,"P",0,"FIRE",1,2002,"BROMUS CARINATUS",4.5
"FIRE","F1",6,"P",0,"FIRE",1,2002,"BROMUS HORDEACEUS",48.15
"FIRE","F1",6,"P",0,"FIRE",1,2002,"BROMUS MADRITENSIS",7.05
"FIRE","F1",6,"P",0,"FIRE",1,2002,"ELYMUS GLAUCUS",1.75
"FIRE","F1",6,"P",0,"FIRE",1,2002,"HORDEUM MURINUM",1.25
"FIRE","F1",6,"P",0,"FIRE",1,2002,"LITTER",477.299995
"FIRE","F1",6,"P",0,"FIRE",1,2002,"NASSELLA PULCHRA",65.65
"FIRE","F1",6,"P",0,"FIRE",1,2002,"VULPIA MYUROS",0.2
"FIRE","F1",6,"P",0,"FIRE",1,2003,"AMSINCKIA MENZIESII",75.85
"FIRE","F1",6,"P",0,"FIRE",1,2003,"BRASSICA NIGRA",22.9
"FIRE","F1",6,"P",0,"FIRE",1,2003,"BROMUS HORDEACEUS",310.04999
"FIRE","F1",6,"P",0,"FIRE",1,2003,"BROMUS MADRITENSIS",2.65
"FIRE","F1",6,"P",0,"FIRE",1,2003,"HORDEUM MURINUM",6.1
"FIRE","F1",6,"P",0,"FIRE",1,2003,"LACTUCA SERRIOLA",12.25
"FIRE","F1",6,"P",0,"FIRE",1,2003,"LITTER",477.249985
"FIRE","F1",6,"P",0,"FIRE",1,2003,"NASSELLA PULCHRA",5.3
"FIRE","F1",6,"P",0,"FIRE",1,2003,"VULPIA MYUROS",6.6
"FIRE","F1",6,"P",0,"FIRE",1,2004,"BROMUS CARINATUS",0.368
"FIRE","F1",6,"P",0,"FIRE",1,2004,"BROMUS DIANDRUS",0.086
"FIRE","F1",6,"P",0,"FIRE",1,2004,"BROMUS HORDEACEUS",51.85
"FIRE","F1",6,"P",0,"FIRE",1,2004,"BROMUS MADRITENSIS",2.25
"FIRE","F1",6,"P",0,"FIRE",1,2004,"ELYMUS GLAUCUS",0.65
"FIRE","F1",6,"P",0,"FIRE",1,2004,"HORDEUM MURINUM",3.6
"FIRE","F1",6,"P",0,"FIRE",1,2004,"LITTER",290.200005
"FIRE","F1",6,"P",0,"FIRE",1,2004,"NASSELLA PULCHRA",2.3
"FIRE","F1",6,"P",0,"FIRE",1,2004,"VULPIA MYUROS",5.5
"FIRE","F1",6,"P",0,"FIRE",1,2005,"AMSINCKIA MENZIESII",152.749995
"FIRE","F1",6,"P",0,"FIRE",1,2005,"BRASSICA NIGRA",4.433
"FIRE","F1",6,"P",0,"FIRE",1,2005,"BROMUS HORDEACEUS",383.950005
"FIRE","F1",6,"P",0,"FIRE",1,2005,"BROMUS MADRITENSIS",8.6
"FIRE","F1",6,"P",0,"FIRE",1,2005,"CONYZA CANADENSIS",0.2795
"FIRE","F1",6,"P",0,"FIRE",1,2005,"ELYMUS GLAUCUS",10.916
"FIRE","F1",6,"P",0,"FIRE",1,2005,"HORDEUM MURINUM",23.75
"FIRE","F1",6,"P",0,"FIRE",1,2005,"LACTUCA SERRIOLA",12
"FIRE","F1",6,"P",0,"FIRE",1,2005,"LITTER",138
"FIRE","F1",6,"P",0,"FIRE",1,2005,"MALVA PARVIFLORA",1.115
"FIRE","F1",6,"P",0,"FIRE",1,2005,"VULPIA MYUROS",75.95
"FIRE","F1",7,"A",0,"FIRE",1,2001,"AMSINCKIA MENZIESII",1243.00003
"FIRE","F1",7,"A",0,"FIRE",1,2001,"BROMUS CARINATUS",0.15
"FIRE","F1",7,"A",0,"FIRE",1,2001,"BROMUS HORDEACEUS",0.25
"FIRE","F1",7,"A",0,"FIRE",1,2001,"GRASS SPECIES",0.05
"FIRE","F1",7,"A",0,"FIRE",1,2001,"HORDEUM MURINUM",2.75
"FIRE","F1",7,"A",0,"FIRE",1,2001,"LITTER",1.6
"FIRE","F1",7,"A",0,"FIRE",1,2001,"VULPIA MYUROS",0.15
"FIRE","F1",7,"A",0,"FIRE",1,2002,"BRASSICA NIGRA",108.599995
"FIRE","F1",7,"A",0,"FIRE",1,2002,"BROMUS CARINATUS",8.25
"FIRE","F1",7,"A",0,"FIRE",1,2002,"BROMUS HORDEACEUS",36.5
"FIRE","F1",7,"A",0,"FIRE",1,2002,"BROMUS MADRITENSIS",3.85
"FIRE","F1",7,"A",0,"FIRE",1,2002,"GRASS SPECIES",0.7
"FIRE","F1",7,"A",0,"FIRE",1,2002,"HORDEUM MURINUM",1.25
"FIRE","F1",7,"A",0,"FIRE",1,2002,"LITTER",537.94998
"FIRE","F1",7,"A",0,"FIRE",1,2002,"NASSELLA PULCHRA",1.3
"FIRE","F1",7,"A",0,"FIRE",1,2002,"VULPIA MYUROS",1.65
"FIRE","F1",7,"A",0,"FIRE",1,2003,"AMSINCKIA MENZIESII",72.8
"FIRE","F1",7,"A",0,"FIRE",1,2003,"BRASSICA NIGRA",1.45
"FIRE","F1",7,"A",0,"FIRE",1,2003,"BROMUS ARENARIUS",0.4
"FIRE","F1",7,"A",0,"FIRE",1,2003,"BROMUS CARINATUS",6.65
"FIRE","F1",7,"A",0,"FIRE",1,2003,"BROMUS DIANDRUS",1.65
"FIRE","F1",7,"A",0,"FIRE",1,2003,"BROMUS HORDEACEUS",202.800005
"FIRE","F1",7,"A",0,"FIRE",1,2003,"BROMUS MADRITENSIS",179.850005
"FIRE","F1",7,"A",0,"FIRE",1,2003,"HORDEUM MURINUM",23.15
"FIRE","F1",7,"A",0,"FIRE",1,2003,"LITTER",609.449995
"FIRE","F1",7,"A",0,"FIRE",1,2003,"NASSELLA PULCHRA",11.5
"FIRE","F1",7,"A",0,"FIRE",1,2003,"VULPIA MYUROS",3.2
"FIRE","F1",7,"A",0,"FIRE",1,2004,"BRASSICA NIGRA",0.9625
"FIRE","F1",7,"A",0,"FIRE",1,2004,"BROMUS CARINATUS",0.0525
"FIRE","F1",7,"A",0,"FIRE",1,2004,"BROMUS DIANDRUS",0.6155
"FIRE","F1",7,"A",0,"FIRE",1,2004,"BROMUS HORDEACEUS",120.249995
"FIRE","F1",7,"A",0,"FIRE",1,2004,"BROMUS MADRITENSIS",6.4
"FIRE","F1",7,"A",0,"FIRE",1,2004,"HORDEUM MURINUM",2
"FIRE","F1",7,"A",0,"FIRE",1,2004,"LACTUCA SERRIOLA",0.0685
"FIRE","F1",7,"A",0,"FIRE",1,2004,"LITTER",167.5
"FIRE","F1",7,"A",0,"FIRE",1,2004,"VULPIA MYUROS",1.2
"FIRE","F1",7,"A",0,"FIRE",1,2005,"BRASSICA NIGRA",3.0495
"FIRE","F1",7,"A",0,"FIRE",1,2005,"BROMUS DIANDRUS",0.1865
"FIRE","F1",7,"A",0,"FIRE",1,2005,"BROMUS HORDEACEUS",151.3
"FIRE","F1",7,"A",0,"FIRE",1,2005,"BROMUS MADRITENSIS",1.1685
"FIRE","F1",7,"A",0,"FIRE",1,2005,"ELYMUS GLAUCUS",4.55
"FIRE","F1",7,"A",0,"FIRE",1,2005,"ERODIUM CICUTARIUM",11.55
"FIRE","F1",7,"A",0,"FIRE",1,2005,"HORDEUM MURINUM",1.5185
"FIRE","F1",7,"A",0,"FIRE",1,2005,"LITTER",208.449995
"FIRE","F1",7,"A",0,"FIRE",1,2005,"VULPIA MYUROS",11.8
"FIRE","F1",8,"A",1,"FIRE",1,2001,"AMSINCKIA MENZIESII",470.600015
"FIRE","F1",8,"A",1,"FIRE",1,2001,"BROMUS CARINATUS",192.649995
"FIRE","F1",8,"A",1,"FIRE",1,2001,"BROMUS HORDEACEUS",4.95
"FIRE","F1",8,"A",1,"FIRE",1,2001,"BROMUS MADRITENSIS",3.15
"FIRE","F1",8,"A",1,"FIRE",1,2001,"CAPSELLA BURSA-PASTORIS",0.05
"FIRE","F1",8,"A",1,"FIRE",1,2001,"ELYMUS GLAUCUS",5.55
"FIRE","F1",8,"A",1,"FIRE",1,2001,"FORB SPECIES",7
"FIRE","F1",8,"A",1,"FIRE",1,2001,"GRASS SPECIES",3.35
"FIRE","F1",8,"A",1,"FIRE",1,2001,"HORDEUM MURINUM",2
"FIRE","F1",8,"A",1,"FIRE",1,2001,"LACTUCA SERRIOLA",0.3
"FIRE","F1",8,"A",1,"FIRE",1,2001,"LITTER",57.25
"FIRE","F1",8,"A",1,"FIRE",1,2001,"NASSELLA PULCHRA",6
"FIRE","F1",8,"A",1,"FIRE",1,2001,"POA SECUNDA",1.4
"FIRE","F1",8,"A",1,"FIRE",1,2001,"VULPIA MYUROS",6.35
"FIRE","F1",8,"A",1,"FIRE",1,2002,"BRASSICA NIGRA",32.4
"FIRE","F1",8,"A",1,"FIRE",1,2002,"BROMUS CARINATUS",69
"FIRE","F1",8,"A",1,"FIRE",1,2002,"BROMUS DIANDRUS",2.4
"FIRE","F1",8,"A",1,"FIRE",1,2002,"BROMUS HORDEACEUS",61.25
"FIRE","F1",8,"A",1,"FIRE",1,2002,"BROMUS MADRITENSIS",6.15
"FIRE","F1",8,"A",1,"FIRE",1,2002,"CONYZA CANADENSIS",0.045
"FIRE","F1",8,"A",1,"FIRE",1,2002,"ELYMUS GLAUCUS",3.75
"FIRE","F1",8,"A",1,"FIRE",1,2002,"HORDEUM MURINUM",1.15
"FIRE","F1",8,"A",1,"FIRE",1,2002,"LITTER",379.000015
"FIRE","F1",8,"A",1,"FIRE",1,2002,"LOLLIUM SPECIES",1.3
"FIRE","F1",8,"A",1,"FIRE",1,2002,"NASSELLA PULCHRA",17.5
"FIRE","F1",8,"A",1,"FIRE",1,2002,"POA SECUNDA",0.045
"FIRE","F1",8,"A",1,"FIRE",1,2002,"VULPIA MYUROS",53.3
"FIRE","F1",8,"A",1,"FIRE",1,2003,"AMSINCKIA MENZIESII",45.2
"FIRE","F1",8,"A",1,"FIRE",1,2003,"BRASSICA NIGRA",17.2
"FIRE","F1",8,"A",1,"FIRE",1,2003,"BROMUS CARINATUS",7.7
"FIRE","F1",8,"A",1,"FIRE",1,2003,"BROMUS DIANDRUS",0.2
"FIRE","F1",8,"A",1,"FIRE",1,2003,"BROMUS HORDEACEUS",132.200005
"FIRE","F1",8,"A",1,"FIRE",1,2003,"BROMUS MADRITENSIS",50.3
"FIRE","F1",8,"A",1,"FIRE",1,2003,"ELYMUS GLAUCUS",7.75
"FIRE","F1",8,"A",1,"FIRE",1,2003,"HORDEUM MURINUM",5.25
"FIRE","F1",8,"A",1,"FIRE",1,2003,"LACTUCA SERRIOLA",1.1
"FIRE","F1",8,"A",1,"FIRE",1,2003,"LITTER",478.499985
"FIRE","F1",8,"A",1,"FIRE",1,2003,"NASSELLA PULCHRA",6.85
"FIRE","F1",8,"A",1,"FIRE",1,2003,"VULPIA MYUROS",3.6
"FIRE","F1",8,"A",1,"FIRE",1,2004,"BROMUS CARINATUS",0.3005
"FIRE","F1",8,"A",1,"FIRE",1,2004,"BROMUS DIANDRUS",0.9
"FIRE","F1",8,"A",1,"FIRE",1,2004,"BROMUS HORDEACEUS",39.25
"FIRE","F1",8,"A",1,"FIRE",1,2004,"BROMUS MADRITENSIS",2.35
"FIRE","F1",8,"A",1,"FIRE",1,2004,"CONYZA CANADENSIS",0.015
"FIRE","F1",8,"A",1,"FIRE",1,2004,"ELYMUS GLAUCUS",47.2
"FIRE","F1",8,"A",1,"FIRE",1,2004,"ERODIUM CICUTARIUM",1.039
"FIRE","F1",8,"A",1,"FIRE",1,2004,"HORDEUM MURINUM",2.0225
"FIRE","F1",8,"A",1,"FIRE",1,2004,"LACTUCA SERRIOLA",0.0705
"FIRE","F1",8,"A",1,"FIRE",1,2004,"LITTER",341.899985
"FIRE","F1",8,"A",1,"FIRE",1,2004,"NASSELLA PULCHRA",12.2
"FIRE","F1",8,"A",1,"FIRE",1,2004,"POA SECUNDA",0.262
"FIRE","F1",8,"A",1,"FIRE",1,2004,"VULPIA MYUROS",18.2
"FIRE","F1",8,"A",1,"FIRE",1,2005,"AMSINCKIA MENZIESII",1.025
"FIRE","F1",8,"A",1,"FIRE",1,2005,"BROMUS CARINATUS",1.737
"FIRE","F1",8,"A",1,"FIRE",1,2005,"BROMUS DIANDRUS",13.65
"FIRE","F1",8,"A",1,"FIRE",1,2005,"BROMUS HORDEACEUS",121.3
"FIRE","F1",8,"A",1,"FIRE",1,2005,"BROMUS MADRITENSIS",2.613
"FIRE","F1",8,"A",1,"FIRE",1,2005,"CONYZA CANADENSIS",0.052
"FIRE","F1",8,"A",1,"FIRE",1,2005,"ELYMUS GLAUCUS",124.849995
"FIRE","F1",8,"A",1,"FIRE",1,2005,"ERODIUM CICUTARIUM",6.6615
"FIRE","F1",8,"A",1,"FIRE",1,2005,"HORDEUM MARINUM",1.293
"FIRE","F1",8,"A",1,"FIRE",1,2005,"LACTUCA SERRIOLA",0.3875
"FIRE","F1",8,"A",1,"FIRE",1,2005,"LITTER",267.99999
"FIRE","F1",8,"A",1,"FIRE",1,2005,"NASSELLA PULCHRA",1.7495
"FIRE","F1",8,"A",1,"FIRE",1,2005,"VULPIA MYUROS",30.7
"FIRE","F2",9,"A",0,"FIRE",1,2001,"AMSINCKIA MENZIESII",878.600005
"FIRE","F2",9,"A",0,"FIRE",1,2001,"BROMUS DIANDRUS",6.65
"FIRE","F2",9,"A",0,"FIRE",1,2001,"BROMUS HORDEACEUS",27.3
"FIRE","F2",9,"A",0,"FIRE",1,2001,"BROMUS MADRITENSIS",13.3
"FIRE","F2",9,"A",0,"FIRE",1,2001,"FORB SPECIES",0.3
"FIRE","F2",9,"A",0,"FIRE",1,2001,"GRASS SPECIES",0.7
"FIRE","F2",9,"A",0,"FIRE",1,2001,"HORDEUM MURINUM",11.35
"FIRE","F2",9,"A",0,"FIRE",1,2001,"LACTUCA SERRIOLA",3
"FIRE","F2",9,"A",0,"FIRE",1,2001,"LITTER",17.65
"FIRE","F2",9,"A",0,"FIRE",1,2001,"VULPIA MYUROS",1.8
"FIRE","F2",9,"A",0,"FIRE",1,2002,"BRASSICA NIGRA",41.45
"FIRE","F2",9,"A",0,"FIRE",1,2002,"BROMUS ARENARIUS",0.55
"FIRE","F2",9,"A",0,"FIRE",1,2002,"BROMUS CARINATUS",1.9
"FIRE","F2",9,"A",0,"FIRE",1,2002,"BROMUS DIANDRUS",12.4
"FIRE","F2",9,"A",0,"FIRE",1,2002,"BROMUS HORDEACEUS",40.05
"FIRE","F2",9,"A",0,"FIRE",1,2002,"BROMUS MADRITENSIS",2.15
"FIRE","F2",9,"A",0,"FIRE",1,2002,"CONYZA CANADENSIS",1.55
"FIRE","F2",9,"A",0,"FIRE",1,2002,"HORDEUM MURINUM",8.15
"FIRE","F2",9,"A",0,"FIRE",1,2002,"LACTUCA SERRIOLA",0.15
"FIRE","F2",9,"A",0,"FIRE",1,2002,"LITTER",190.650005
"FIRE","F2",9,"A",0,"FIRE",1,2002,"NASSELLA PULCHRA",0.85
"FIRE","F2",9,"A",0,"FIRE",1,2002,"VULPIA MYUROS",1.1
"FIRE","F2",9,"A",0,"FIRE",1,2003,"AMSINCKIA MENZIESII",340.75001
"FIRE","F2",9,"A",0,"FIRE",1,2003,"BROMUS DIANDRUS",60.05
"FIRE","F2",9,"A",0,"FIRE",1,2003,"BROMUS HORDEACEUS",145.5
"FIRE","F2",9,"A",0,"FIRE",1,2003,"BROMUS MADRITENSIS",126.65
"FIRE","F2",9,"A",0,"FIRE",1,2003,"HORDEUM MURINUM",30.9
"FIRE","F2",9,"A",0,"FIRE",1,2003,"LITTER",539.24999
"FIRE","F2",9,"A",0,"FIRE",1,2003,"PHALARIS PARADOXA",0.5
"FIRE","F2",9,"A",0,"FIRE",1,2003,"VULPIA MYUROS",2.35
"FIRE","F2",9,"A",0,"FIRE",1,2004,"AMSINCKIA MENZIESII",0.21
"FIRE","F2",9,"A",0,"FIRE",1,2004,"BROMUS CARINATUS",1.3
"FIRE","F2",9,"A",0,"FIRE",1,2004,"BROMUS DIANDRUS",3.9
"FIRE","F2",9,"A",0,"FIRE",1,2004,"BROMUS HORDEACEUS",23.4
"FIRE","F2",9,"A",0,"FIRE",1,2004,"BROMUS MADRITENSIS",0.611
"FIRE","F2",9,"A",0,"FIRE",1,2004,"CONYZA CANADENSIS",0.602
"FIRE","F2",9,"A",0,"FIRE",1,2004,"ELYMUS GLAUCUS",0.7585
"FIRE","F2",9,"A",0,"FIRE",1,2004,"HORDEUM MURINUM",4
"FIRE","F2",9,"A",0,"FIRE",1,2004,"LACTUCA SERRIOLA",0.4715
"FIRE","F2",9,"A",0,"FIRE",1,2004,"LITTER",345.49999
"FIRE","F2",9,"A",0,"FIRE",1,2004,"LOLLIUM SPECIES",0.2535
"FIRE","F2",9,"A",0,"FIRE",1,2004,"POA SECUNDA",0.765
"FIRE","F2",9,"A",0,"FIRE",1,2004,"VULPIA MYUROS",9.5
"FIRE","F2",9,"A",0,"FIRE",1,2005,"AMSINCKIA MENZIESII",56.65
"FIRE","F2",9,"A",0,"FIRE",1,2005,"BROMUS DIANDRUS",0.604
"FIRE","F2",9,"A",0,"FIRE",1,2005,"BROMUS HORDEACEUS",135.05
"FIRE","F2",9,"A",0,"FIRE",1,2005,"BROMUS MADRITENSIS",6.5365
"FIRE","F2",9,"A",0,"FIRE",1,2005,"CONYZA CANADENSIS",0.4175
"FIRE","F2",9,"A",0,"FIRE",1,2005,"ERODIUM CICUTARIUM",44.9
"FIRE","F2",9,"A",0,"FIRE",1,2005,"HORDEUM MURINUM",24.75
"FIRE","F2",9,"A",0,"FIRE",1,2005,"LACTUCA SERRIOLA",0.6295
"FIRE","F2",9,"A",0,"FIRE",1,2005,"LITTER",105.45
"FIRE","F2",9,"A",0,"FIRE",1,2005,"PHALARIS PARADOXA",0.3875
"FIRE","F2",9,"A",0,"FIRE",1,2005,"VULPIA MYUROS",103.35
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"AGOSERIS SPECIES",0.1
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"AMSINCKIA MENZIESII",0.25
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"BROMUS CARINATUS",25.55
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"BROMUS DIANDRUS",3.15
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"BROMUS HORDEACEUS",47.4
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"BROMUS MADRITENSIS",1.4
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"ELYMUS GLAUCUS",67.75
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"ERODIUM CICUTARIUM",12.75
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"GRASS SPECIES",1.2
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"LACTUCA SERRIOLA",0.1
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"LITTER",349.50001
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"NASSELLA PULCHRA",39.5
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"POA SECUNDA",5.15
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"VULPIA MYUROS",18.25
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2002,"BROMUS CARINATUS",7.75
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2002,"BROMUS DIANDRUS",1.7
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2002,"BROMUS HORDEACEUS",89.95
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2002,"ELYMUS GLAUCUS",12.65
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2002,"ERODIUM CICUTARIUM",9.2
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2002,"GRASS SPECIES",1.1
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2002,"LACTUCA SERRIOLA",4.5
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2002,"LITTER",314.750005
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2002,"NASSELLA PULCHRA",48.75
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2002,"VULPIA MYUROS",0.95
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2003,"AMSINCKIA MENZIESII",1.05
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2003,"BROMUS HORDEACEUS",133.7
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2003,"ELYMUS GLAUCUS",4.65
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2003,"ERODIUM CICUTARIUM",22.7
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2003,"HORDEUM MURINUM",0.3
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2003,"LACTUCA SERRIOLA",3.7
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2003,"LITTER",640.84999
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2003,"LOLLIUM MULTIFLORUM",3.65
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2003,"LOLLIUM SPECIES",1.8
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2003,"NASSELLA PULCHRA",156.850005
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2003,"VULPIA MYUROS",8.1
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2004,"AMSINCKIA MENZIESII",0.499
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2004,"BRASSICA NIGRA",0.024
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2004,"BROMUS DIANDRUS",3.5565
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2004,"BROMUS HORDEACEUS",58.5
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2004,"ELYMUS GLAUCUS",0.8585
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2004,"LITTER",203.999995
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2004,"NASSELLA PULCHRA",11.75
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2004,"VULPIA MYUROS",7.25
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2005,"AMSINCKIA MENZIESII",2.3635
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2005,"AVENA BARBATA",1.9785
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2005,"BROMUS DIANDRUS",5.0155
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2005,"BROMUS HORDEACEUS",161.7
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2005,"BROMUS MADRITENSIS",1.0405
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2005,"ELYMUS GLAUCUS",40.55
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2005,"ERODIUM CICUTARIUM",28.65
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2005,"LACTUCA SERRIOLA",12.8
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2005,"LESSINGIA FILAGINIFOLIA",2.1155
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2005,"LITTER",371.800005
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2005,"LOLLIUM SPECIES",1.57
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2005,"MEDICAGO POLYMORPHA",2.537
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2005,"NASSELLA PULCHRA",117.95
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2005,"POA SECUNDA",3.1205
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2005,"VULPIA MYUROS",57.45
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"AVENA BARBATA",2.75
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"BROMUS CARINATUS",0.45
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"BROMUS DIANDRUS",0.045
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"BROMUS HORDEACEUS",42.25
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"BROMUS MADRITENSIS",2.5
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"ELYMUS GLAUCUS",5.15
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"ERODIUM CICUTARIUM",1.65
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"HORDEUM MURINUM",0.4
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"LITTER",236.849995
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"LOLLIUM MULTIFLORUM",0.25
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"MEDICAGO POLYMORPHA",9.1
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"NASSELLA PULCHRA",156.049995
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"POA SECUNDA",2.15
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"VULPIA MYUROS",15.05
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2002,"BROMUS CARINATUS",3.35
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2002,"BROMUS DIANDRUS",0.35
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2002,"BROMUS HORDEACEUS",102.650005
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2002,"ELYMUS GLAUCUS",1.3
